sample_id,seas,site,block,plot,year,month,date,species,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
T3E_MI,SP,T,T3,T3E,2017,6,27-Jun-17,Gicap,,,,1,1,,,,,1,,,,,,,,,,
T3E_MI,SP,T,T3,T3E,2018,5,21-May-18,Acbra,1,,1,1,,,,,,,,,,,,,,1,,1
T3E_MI,SP,T,T3,T3E,2018,5,21-May-18,Acpar,,,,,,1,,1,2,2,,,,,1,,,,1,
T3E_MI,SP,T,T3,T3E,2018,5,21-May-18,Adfas,,1,,,4,,,,,,,,,1,3,2,,,,
T3E_UP,SP,T,T3,T3E,2017,6,27-Jun-17,Acann,,,,,,4,,,,3,2,3,,2,,3,,,,2
T3E_UP,SP,T,T3,T3E,2017,6,27-Jun-17,Adfas,,,,,,4,3,2,1,,,,,,,,,,,
T3E_UP,SP,T,T3,T3E,2017,6,27-Jun-17,Gicap,,,,,,,1,,,,,,,,,,,,1,1
T3E_UP,SP,T,T3,T3E,2018,5,21-May-18,Acbra,,,,,,1,,,,,,,,,,,,,,
T3E_UP,SP,T,T3,T3E,2018,5,21-May-18,Acpar,1,,,,,,,,,,,,,,,,,,,
T4A_LW,SP,T,T4,T4A,2017,6,27-Jun-17,Acann,,,,,,,,,,,,1,1,1,1,,,,,1
T4A_LW,SP,T,T4,T4A,2017,6,27-Jun-17,Adfas,,,,,1,5,2,4,,2,,,,2,1,4,5,7,1,1
T4A_LW,SP,T,T4,T4A,2017,6,27-Jun-17,Cecun,,,,,,,,,,,,,,,1,,,,,
T4A_LW,SP,T,T4,T4A,2017,6,27-Jun-17,Gicap,,,,,,,,,,,,,,,,,,,,2
T4A_MI,SP,T,T4,T4A,2017,6,27-Jun-17,Acann,,,,,,,,,,,2,,1,,,,,,,1
T4A_MI,SP,T,T4,T4A,2017,6,27-Jun-17,Adfas,9,6,9,10,7,12,10,6,9,10,12,10,9,14,15,5,10,7,10,7
T4A_MI,SP,T,T4,T4A,2017,6,27-Jun-17,Cecun,1,,,,,,,,,,,,,,,,,,,
T4A_MI,SP,T,T4,T4A,2017,6,27-Jun-17,Gicap,,1,,,1,,,,,,,,,,,1,,,,
T4A_UP,SP,T,T4,T4A,2017,6,27-Jun-17,Adfas,13,12,9,8,4,3,2,,,1,,,,1,2,3,1,3,6,7
T4A_UP,SP,T,T4,T4A,2017,6,27-Jun-17,Gicap,,,,,1,,,1,1,,,,,,,,,,,
T4A_UP,SP,T,T4,T4A,2017,6,27-Jun-17,Ehcal,,,,2,2,,,,1,,,,,,,,,,,
T4B_LW,SP,T,T4,T4B,2017,6,27-Jun-17,Adfas,,,,2,2,4,2,5,8,4,6,6,7,6,7,7,5,7,5,5
T4B_LW,SP,T,T4,T4B,2017,6,27-Jun-17,Hycon,,,,,,1,,,,,,,,,,,,,,
T4B_MI,SP,T,T4,T4B,2017,6,27-Jun-17,Adfas,,1,3,5,5,5,3,3,1,6,,1,5,,1,2,,1,5,1
T4B_MI,SP,T,T4,T4B,2017,6,27-Jun-17,Gicap,,,,,,,,,,,,,1,,,,,,1,1
T4B_UP,SP,T,T4,T4B,2017,6,27-Jun-17,Adfas,1,1,1,1,2,4,4,7,9,8,5,6,1,6,9,8,15,8,8,9
T4B_UP,SP,T,T4,T4B,2017,6,27-Jun-17,Arcan,,,,,,,1,,,,,,,,,,,,,
T4B_UP,SP,T,T4,T4B,2017,6,27-Jun-17,Gicap,,,,,,,,,,,,,2,,,,,,,
T4C_LW,SP,T,T4,T4C,2017,6,27-Jun-17,Acann,1,,,,2,1,,2,,1,3,3,2,4,,,2,,,1
T4C_LW,SP,T,T4,T4C,2017,6,27-Jun-17,Adfas,5,6,4,3,4,2,6,3,8,2,,1,3,4,5,5,2,6,6,5
T4C_MI,SP,T,T4,T4C,2017,6,27-Jun-17,Adfas,,,,,,,,,,,,,3,5,7,5,1,4,2,
T4C_UP,SP,T,T4,T4C,2017,6,27-Jun-17,Acann,,,2,,,,,1,1,,,,1,,5,,,1,,
T4C_UP,SP,T,T4,T4C,2017,6,27-Jun-17,Adfas,,4,3,2,7,,2,7,2,7,5,9,3,5,,4,,1,4,15
T4C_UP,SP,T,T4,T4C,2017,6,27-Jun-17,Calas,,,,,,1,,,,,,,,,,,,,,
T4D_LW,SP,T,T4,T4D,2017,6,27-Jun-17,Adfas,,,,,,,,,,1,,,,,,,1,3,3,2
T4D_MI,SP,T,T4,T4D,2017,6,27-Jun-17,Adfas,,,,,1,,,,,,,,2,,,,,1,1,1
T4D_MI,SP,T,T4,T4D,2017,6,27-Jun-17,Ercal,,,,,,,1,5,,2,2,1,,3,,,,,,
T4D_UP,SP,T,T4,T4D,2017,6,27-Jun-17,Adfas,,,,,,,2,3,3,1,,,,,,,,,1,
T4D_UP,SP,T,T4,T4D,2017,6,27-Jun-17,Ercal,,,,,,,,,,,,,,,2,,,3,,
T4E_LW,SP,T,T4,T4E,2017,6,27-Jun-17,Adfas,,,,1,1,2,1,,,,,1,2,,,7,1,2,5,2
T4E_LW,SP,T,T4,T4E,2017,6,27-Jun-17,Brmad,,,,,,2,,,,,,,,,1,,,,,
T4E_LW,SP,T,T4,T4E,2017,6,27-Jun-17,Hycon,,,,,,,,,,,,1,,,,,,,,
T4E_LW,SP,T,T4,T4E,2017,6,27-Jun-17,Namel,,,,,1,,,,,,,,3,,,,,,,
T4E_LW,SP,T,T4,T4E,2017,6,27-Jun-17,Toarv,,,,,,,1,1,,,,,,,,,,,,
T4E_LW,SP,T,T4,T4E,2017,6,27-Jun-17,Calas,,,,,,,1,3,,,,,,,,,6,2,,
T4E_LW,SP,T,T4,T4E,2018,5,21-May-18,Acpar,,1,1,,2,1,,,,1,1,1,3,3,1,2,1,,,
T4E_LW,SP,T,T4,T4E,2018,5,21-May-18,Adfas,5,4,7,,4,2,6,8,7,17,11,1,9,5,1,10,5,4,5,10
T4E_LW,SP,T,T4,T4E,2018,5,21-May-18,Femic,,,,,,,,1,,,,,,,,,,,,
T4E_LW,SP,T,T4,T4E,2018,5,21-May-18,Pehet,,,,,,,,,,,,,,,1,,,,,
T4E_LW,SP,T,T4,T4E,2018,5,21-May-18,Toarv,,,,,,,,,,,,,,1,,,,,,
T4E_MI,SP,T,T4,T4E,2017,6,27-Jun-17,Adfas,2,2,,3,5,2,,,1,,3,2,4,4,4,10,,3,3,5
T4E_MI,SP,T,T4,T4E,2017,6,27-Jun-17,Acann,,,,,,,,,,,,,,1,,,,,,
T4E_MI,SP,T,T4,T4E,2017,6,27-Jun-17,Gicap,2,2,,3,,1,,,,1,1,,,,,,,,,
T4E_MI,SP,T,T4,T4E,2017,6,27-Jun-17,Namel,,,,,,,,1,,,,,,,,,,,,
T4E_MI,SP,T,T4,T4E,2017,6,27-Jun-17,Toarv,,,,,,,,,,,,,,,,,,1,,
T4E_MI,SP,T,T4,T4E,2017,6,27-Jun-17,Calas,,,,,,,,1,,,,,,,,,,,,
T4E_MI,SP,T,T4,T4E,2018,5,21-May-18,Acpar,1,,,,,,,,,,,2,,,,,,,1,1
T4E_MI,SP,T,T4,T4E,2018,5,21-May-18,Adfas,5,3,3,16,2,3,1,1,2,2,4,5,7,9,8,8,8,2,4,3
T4E_MI,SP,T,T4,T4E,2018,5,21-May-18,Ercal,,,,,,,1,,,,,,,,,,,,,
T4E_UP,SP,T,T4,T4E,2017,6,27-Jun-17,Acann,2,5,2,2,2,1,1,,,,,,1,3,,1,,1,,
T4E_UP,SP,T,T4,T4E,2017,6,27-Jun-17,Adfas,1,,,,1,1,,1,,1,4,5,3,4,3,6,5,7,4,10
T4E_UP,SP,T,T4,T4E,2017,6,27-Jun-17,Gicap,,,,,,,,1,,,,,,,,,,,,
T4E_UP,SP,T,T4,T4E,2017,6,27-Jun-17,Calas,,,1,,1,3,,3,,,,,,,,,,,,
T4E_UP,SP,T,T4,T4E,2018,5,21-May-18,Acpar,,1,,,,,,,,,,,,2,,1,1,2,,1
T4E_UP,SP,T,T4,T4E,2018,5,21-May-18,Adfas,4,4,,,,,,,,,,,,,,1,2,,3,3
T4E_UP,SP,T,T4,T4E,2018,5,21-May-18,Ercal,,,,,,,,,,,,1,,,,,,,,
T4F_LW,SP,T,T4,T4F,2017,6,27-Jun-17,Acann,,,,,,,,2,,,,,,,,,,,,
T4F_LW,SP,T,T4,T4F,2017,6,27-Jun-17,Adfas,1,2,3,,,,2,,,,2,,,,2,,1,1,3,1
T4F_LW,SP,T,T4,T4F,2017,6,27-Jun-17,Gicap,,1,3,,,,,,,,,,,1,1,,1,,,
T4F_LW,SP,T,T4,T4F,2017,6,27-Jun-17,Hycon,,,,,,,,,,2,,,,,,,,,,
T4F_LW,SP,T,T4,T4F,2017,6,27-Jun-17,Calas,,2,3,,,1,,,,,,3,2,,1,2,1,,,1
T4F_LW,SP,T,T4,T4F,2018,5,21-May-18,Acpar,,1,,3,2,1,1,2,1,5,,,2,,,,,,,
T4F_LW,SP,T,T4,T4F,2018,5,21-May-18,Adfas,7,4,2,9,6,7,,6,2,4,5,7,4,5,6,5,4,9,9,4
T4F_LW,SP,T,T4,T4F,2018,5,21-May-18,Hycon,,,,1,,,,,,,,1,3,,,,,,,
T4F_MI,SP,T,T4,T4F,2017,6,27-Jun-17,Acann,,,,,1,2,,,,2,,2,1,2,,,,,,
T4F_MI,SP,T,T4,T4F,2017,6,27-Jun-17,Adfas,,1,2,,4,6,5,2,5,5,1,4,1,,,,,,,
T4F_MI,SP,T,T4,T4F,2017,6,27-Jun-17,Gicap,1,,,,,2,,,,,,,,,,,,,,
T4F_MI,SP,T,T4,T4F,2018,5,21-May-18,Acbra,,,,,,,,,,,,,,,,,,,,1
T4F_MI,SP,T,T4,T4F,2018,5,21-May-18,Acpar,3,3,,,,,1,2,1,,2,1,5,1,,3,1,3,4,
T4F_MI,SP,T,T4,T4F,2018,5,21-May-18,Adfas,4,,3,6,10,2,6,5,5,4,4,4,2,2,2,1,5,4,6,4
T4F_MI,SP,T,T4,T4F,2018,5,21-May-18,Gaphl,,,,,,,,,,,,,,,,1,1,,,
T4F_UP,SP,T,T4,T4F,2017,6,27-Jun-17,Acann,,,3,1,,2,1,,1,,,,5,1,,1,4,1,2,
T4F_UP,SP,T,T4,T4F,2017,6,27-Jun-17,Adfas,5,4,1,,,5,,,1,4,8,7,3,7,5,2,1,3,5,
T4F_UP,SP,T,T4,T4F,2017,6,27-Jun-17,Ceint,,,,,,,,,,,,,,,1,,,,,
T4F_UP,SP,T,T4,T4F,2017,6,27-Jun-17,Namel,,,,1,,,,,,,,,,,,,,,,
T4F_UP,SP,T,T4,T4F,2018,5,21-May-18,Acbra,,,,,,,1,,,,,,,,,,,,,
T4F_UP,SP,T,T4,T4F,2018,5,21-May-18,Acpar,,,,1,,2,,2,1,2,1,,1,3,4,3,,,,
T4F_UP,SP,T,T4,T4F,2018,5,21-May-18,Adfas,5,12,15,6,9,5,11,4,4,5,2,,2,3,4,6,5,7,7,10
T5A_LW,SP,T,T5,T5A,2017,6,27-Jun-17,Acann,,,2,,,2,4,4,,,,,,,,2,4,2,,4
T5A_LW,SP,T,T5,T5A,2017,6,27-Jun-17,Adfas,,,,1,3,3,2,2,1,1,1,5,1,3,4,1,4,5,2,4
T5A_MI,SP,T,T5,T5A,2017,6,27-Jun-17,Acann,,,,1,,,,,,,,,,3,2,2,1,,1,
T5A_MI,SP,T,T5,T5A,2017,6,27-Jun-17,Adfas,,,,,1,,,,,,,,1,3,5,,,1,,
T5A_UP,SP,T,T5,T5A,2017,6,27-Jun-17,Acann,,,,,,,,,,,,,,,2,,,,2,2
T5A_UP,SP,T,T5,T5A,2017,6,27-Jun-17,Adfas,1,4,1,6,5,2,,2,5,4,4,5,5,5,5,5,,4,5,6
T5B_LW,SP,T,T5,T5B,2017,6,27-Jun-17,Adfas,5,,,,1,,,,,,,1,1,1,1,6,1,,1,5
T5B_LW,SP,T,T5,T5B,2017,6,27-Jun-17,Bepin,,,,1,,1,,1,3,1,2,5,1,1,2,,,,,
T5B_MI,SP,T,T5,T5B,2017,6,27-Jun-17,Adfas,2,2,1,5,5,1,,1,2,6,8,6,9,12,8,7,10,10,9,8
T5B_MI,SP,T,T5,T5B,2017,6,27-Jun-17,Gicap,,1,,,,,,,,,,,,,,,,,,
T5B_UP,SP,T,T5,T5B,2017,6,27-Jun-17,Adfas,,,,,,,,,,,,,,,1,,,,1,1
T5C_LW,SP,T,T5,T5C,2017,6,27-Jun-17,Adfas,,,,,,,,4,2,3,,,,2,3,3,4,3,6,2
T5C_LW,SP,T,T5,T5C,2017,6,27-Jun-17,Gicap,,,,,2,,,,,2,,,,,,1,,,,
T5C_MI,SP,T,T5,T5C,2017,6,27-Jun-17,Adfas,,1,5,,,,,,,1,,,,5,4,7,7,10,9,3
T5C_MI,SP,T,T5,T5C,2017,6,27-Jun-17,Gicap,,,,,,,,,1,,,,,,,,,,,
T5C_UP,SP,T,T5,T5C,2017,6,27-Jun-17,Adfas,3,8,1,7,3,3,2,,,2,3,3,4,2,1,4,3,2,6,4
T5C_UP,SP,T,T5,T5C,2017,6,27-Jun-17,Gicap,,,,,,1,,,,,,,,,,,,,,
T5D_LW,SP,T,T5,T5D,2017,6,27-Jun-17,Adfas,,,,2,2,,,,1,1,1,1,1,7,8,1,1,5,4,6
T5D_LW,SP,T,T5,T5D,2018,5,22-May-18,Acpar,,1,1,,,,,,,,1,1,,,,,2,2,2,2
T5D_LW,SP,T,T5,T5D,2018,5,22-May-18,Adfas,2,4,,3,1,,,,1,,,1,1,,,,,4,4,11
T5D_LW,SP,T,T5,T5D,2018,5,22-May-18,Aicar,,,,,,,,1,,,,,,,,,,,1,
T5D_LW,SP,T,T5,T5D,2018,5,22-May-18,Gaphl,1,1,1,,1,,,,1,1,,,3,,2,,1,,,2
T5D_MI,SP,T,T5,T5D,2017,6,27-Jun-17,Adfas,1,2,1,1,5,3,3,2,4,3,5,6,10,7,5,2,1,3,7,3
T5D_MI,SP,T,T5,T5D,2017,6,27-Jun-17,Gaphl,,,1,3,,2,,,,,,,,,,,,,,
T5D_MI,SP,T,T5,T5D,2018,5,22-May-18,Acpar,2,,,,,,,,,,1,,1,2,,,,1,,
T5D_MI,SP,T,T5,T5D,2018,5,22-May-18,Adfas,5,4,7,3,3,4,6,8,6,10,3,4,1,4,8,,5,2,4,4
T5D_MI,SP,T,T5,T5D,2018,5,22-May-18,Aicar,1,1,,,,,,,,,,,,,,,,,,
T5D_MI,SP,T,T5,T5D,2018,5,22-May-18,Cecun,,,,,,,,,,,,1,,,,,,,,
T5D_MI,SP,T,T5,T5D,2018,5,22-May-18,Gaphl,,3,,,1,,,,,,1,1,,,1,,1,3,1,
T5D_UP,SP,T,T5,T5D,2017,6,27-Jun-17,none,,,,,,,,,,,,,,,,,,,,
T5D_UP,SP,T,T5,T5D,2018,5,22-May-18,Acpar,,,,,1,1,,,,,,1,,,,,,1,,1
T5D_UP,SP,T,T5,T5D,2018,5,22-May-18,Adfas,,3,2,5,1,1,1,5,5,,2,7,7,12,13,7,14,18,9,11
T5D_UP,SP,T,T5,T5D,2018,5,22-May-18,Aicar,1,,,,,,,,,,,,,,,,,,,
T5D_UP,SP,T,T5,T5D,2018,5,22-May-18,Gaphl,2,2,,,1,1,,,2,7,,,1,2,,,1,1,1,
T5E_LW,SP,T,T5,T5E,2017,6,27-Jun-17,Adfas,,,,,,2,,2,,,,,,,2,,1,,4,1
T5E_LW,SP,T,T5,T5E,2017,6,27-Jun-17,Gaphl,,,,,,,,1,,,,,,,,,,2,1,
T5E_LW,SP,T,T5,T5E,2017,6,27-Jun-17,Hycon,,,,,1,,,,,,,,,,,,,,,
T5E_LW,SP,T,T5,T5E,2017,6,27-Jun-17,Namel,,,,,1,,,,1,1,,,,,,,,,,
T5E_LW,SP,T,T5,T5E,2018,5,22-May-18,Acpar,,1,1,,,1,2,,,,1,1,1,3,,,,,,
T5E_LW,SP,T,T5,T5E,2018,5,22-May-18,Adfas,,,,,,,,4,,,,,,,,,,1,1,2
T5E_LW,SP,T,T5,T5E,2018,5,22-May-18,Brele,,,,1,,,,,,,,,,,,,,,,
T5E_LW,SP,T,T5,T5E,2018,5,22-May-18,Gaphl,,,,,2,2,1,3,1,1,,2,1,,,1,,5,3,5
T5E_LW,SP,T,T5,T5E,2018,5,22-May-18,Hycon,1,,,,,,,2,,,4,,,,,,,,,
T5E_LW,SP,T,T5,T5E,2018,5,22-May-18,Logal,1,,,,,,,,,,,,,,,,1,,1,
T5E_LW,SP,T,T5,T5E,2018,5,22-May-18,Namel,,,,,1,,,,,,,,,,,,,,,
T5E_MI,SP,T,T5,T5E,2017,6,27-Jun-17,Acann,,,,,,,,,,,2,,,,,2,,1,,
T5E_MI,SP,T,T5,T5E,2017,6,27-Jun-17,Adfas,2,,,2,4,2,1,3,5,4,5,12,12,14,17,9,20,12,49,24
T5E_MI,SP,T,T5,T5E,2017,6,27-Jun-17,Cyech,,,,,1,,,,,,,,,,,,,,,
T5E_MI,SP,T,T5,T5E,2017,6,27-Jun-17,Gaphl,1,,,,,,,,,,2,,,,,,,,,
T5E_MI,SP,T,T5,T5E,2017,6,27-Jun-17,Hycon,,,,,,2,,,,,,,,,,,,,,
T5E_MI,SP,T,T5,T5E,2018,5,22-May-18,Acbra,1,1,,,,,,,,,,,,,,,,,,
T5E_MI,SP,T,T5,T5E,2018,5,22-May-18,Acpar,,,3,1,2,3,3,1,,1,,,1,3,3,,3,1,3,
T5E_MI,SP,T,T5,T5E,2018,5,22-May-18,Adfas,3,2,4,4,5,2,,,,,,,,,1,2,2,1,,3
T5E_MI,SP,T,T5,T5E,2018,5,22-May-18,Cyech,2,,,,,,,,,,,,,,,,,,,
T5E_MI,SP,T,T5,T5E,2018,5,22-May-18,Gaphl,2,,2,3,2,1,4,,,,,4,2,3,2,4,1,3,,2
T5E_MI,SP,T,T5,T5E,2018,5,22-May-18,Logal,,,,,,,,,,,,1,,,,,,,,
T5E_MI,SP,T,T5,T5E,2018,5,22-May-18,Namel,,,,,,,,,1,,,,,,,,,,,
T5E_UP,SP,T,T5,T5E,2017,6,27-Jun-17,Adfas,2,2,1,,,3,4,5,2,11,7,7,9,9,10,4,7,8,8,12
T5E_UP,SP,T,T5,T5E,2017,6,27-Jun-17,Gaphl,1,1,2,,,,,,1,,,,,,,,,,1,
T5E_UP,SP,T,T5,T5E,2018,5,22-May-18,Acpar,,,,,,,2,,,1,,,1,1,,3,,,,
T5E_UP,SP,T,T5,T5E,2018,5,22-May-18,Adfas,8,8,14,12,21,2,4,5,6,5,7,6,,6,4,6,5,7,10,8
T5E_UP,SP,T,T5,T5E,2018,5,22-May-18,Cecun,,,,,,,,,,,,,1,,,,,,,
T5E_UP,SP,T,T5,T5E,2018,5,22-May-18,Gaphl,,,,,,4,2,,,3,3,,2,,,2,2,,,
T5E_UP,SP,T,T5,T5E,2018,5,22-May-18,Phaqu,,,,,,1,,,1,,,3,,1,4,1,,,,
T5F_LW,SP,T,T5,T5F,2017,6,27-Jun-17,Acann,,,,2,,,,,,,,,,,,2,,,,
T5F_LW,SP,T,T5,T5F,2017,6,27-Jun-17,Adfas,,,,,,,2,,4,,1,,2,7,,10,11,8,10,9
T5F_LW,SP,T,T5,T5F,2017,6,27-Jun-17,Ercal,,,,,7,,,,,5,3,,1,3,8,,,,,4
T5F_MI,SP,T,T5,T5F,2017,6,27-Jun-17,Acann,,,,,,,,,,,1,,,,,,,,,
T5F_MI,SP,T,T5,T5F,2017,6,27-Jun-17,Adfas,5,4,5,4,7,8,9,6,5,4,10,9,10,8,9,8,7,7,8,6
T5F_UP,SP,T,T5,T5F,2017,6,27-Jun-17,Acann,,,,,,1,,,,,,,,,,,,,1,
T5F_UP,SP,T,T5,T5F,2017,6,27-Jun-17,Adfas,,1,,9,3,8,6,12,9,9,4,5,,7,10,12,14,17,20,17
T5F_UP,SP,T,T5,T5F,2017,6,27-Jun-17,Hycon,,,,,,,1,,,,,,,,,,,,,
T6B_LW,SP,T,T6,T6B,2017,6,27-Jun-17,Acann,,,,,,,,,4,2,,3,1,1,,,,,2,
T6B_LW,SP,T,T6,T6B,2017,6,27-Jun-17,Adfas,7,7,6,4,10,6,7,5,3,3,3,2,5,2,4,6,10,5,4,3
T6B_LW,SP,T,T6,T6B,2017,6,27-Jun-17,Erbot,,,,1,,,,,,,,,,,,,,,,
T6B_LW,SP,T,T6,T6B,2017,6,27-Jun-17,Gicap,,,,,,,,1,,1,,,,,,,,,,
T6B_LW,SP,T,T6,T6B,2017,6,27-Jun-17,Namel,,,,,,,,,,,,,,,,,,,,
T6B_LW,SP,T,T6,T6B,2018,5,22-May-18,Acpar,1,,1,3,4,,1,1,,,,,,1,,1,,,,1
T6B_LW,SP,T,T6,T6B,2018,5,22-May-18,Adfas,5,1,2,5,1,2,7,2,4,6,,,1,4,,6,9,5,7,6
T6B_LW,SP,T,T6,T6B,2018,5,22-May-18,Aicar,,,1,,1,2,1,1,2,,,,,,1,,1,1,1,2
T6B_LW,SP,T,T6,T6B,2018,5,22-May-18,Gaphl,,,,,,,,,,,,,,,,,2,,,
T6B_LW,SP,T,T6,T6B,2018,5,22-May-18,Namel,,,,,,,,,,,,,,1,,,,,,
T6B_MI,SP,T,T6,T6B,2017,6,27-Jun-17,Acann,,,,,,2,,,,2,,1,3,,,,,,,
T6B_MI,SP,T,T6,T6B,2017,6,27-Jun-17,Gicap,,,,1,1,,,,1,,,,,,,,,,,
T6B_MI,SP,T,T6,T6B,2017,6,27-Jun-17,Namel,,,,,,,1,2,,1,,,,,,,,,1,
T6B_MI,SP,T,T6,T6B,2017,6,27-Jun-17,Ehcal,,,,,,1,,1,,,,,,,,,,,,
T6B_MI,SP,T,T6,T6B,2018,5,22-May-18,Acpar,,,,,,,,,,,,,,,1,1,2,,,
T6B_MI,SP,T,T6,T6B,2018,5,22-May-18,Gaphl,,,,,,,,,,,,,,,,1,,1,,
T6B_MI,SP,T,T6,T6B,2018,5,22-May-18,Namel,,,1,1,1,,,,,1,1,1,,,,,,1,1,
T6B_UP,SP,T,T6,T6B,2017,6,27-Jun-17,Acann,,2,,,,,,,,,,,,,,,2,,4,
T6B_UP,SP,T,T6,T6B,2017,6,27-Jun-17,Adfas,7,6,9,6,5,,2,,,4,1,3,,,2,7,3,6,6,4
T6B_UP,SP,T,T6,T6B,2017,6,27-Jun-17,Gaphl,,,,,,1,,,,2,,2,,,,,,,,
T6B_UP,SP,T,T6,T6B,2017,6,27-Jun-17,Calas,,,,,,,,,1,,,,,,,,,,,
T6B_UP,SP,T,T6,T6B,2018,5,22-May-18,Acbra,,,,,,,,,,1,,1,,,,,,,,
T6B_UP,SP,T,T6,T6B,2018,5,22-May-18,Acpar,,2,1,2,3,4,1,,1,,,,,,,,,1,,
T6B_UP,SP,T,T6,T6B,2018,5,22-May-18,Adfas,3,2,2,9,2,3,7,2,3,7,11,3,5,9,4,5,3,5,6,5
T6B_UP,SP,T,T6,T6B,2018,5,22-May-18,Gaphl,,,,,3,1,1,,,,,,1,2,1,,,,1,
T6E_LW,SP,T,T6,T6E,2017,6,27-Jun-17,Acann,1,2,2,2,2,5,2,,,3,,,,,,2,,2,,
T6E_LW,SP,T,T6,T6E,2017,6,27-Jun-17,Adfas,,6,5,10,4,5,7,3,6,18,12,12,15,17,18,13,17,11,15,13
T6E_LW,SP,T,T6,T6E,2017,6,27-Jun-17,Gaphl,,,,,,,,,,,,,,,,2,,1,2,
T6E_LW,SP,T,T6,T6E,2018,5,22-May-18,Acbra,,,,,,,,,,,,,,,,,,2,,1
T6E_LW,SP,T,T6,T6E,2018,5,22-May-18,Acpar,,2,1,,4,1,1,,,,,2,,,,,1,2,4,2
T6E_LW,SP,T,T6,T6E,2018,5,22-May-18,Adfas,16,8,4,15,15,6,12,9,7,4,1,1,3,4,5,8,,5,5,4
T6E_LW,SP,T,T6,T6E,2018,5,22-May-18,Cecun,,,,,,,,,,,,,,,,1,,,,
T6E_LW,SP,T,T6,T6E,2018,5,22-May-18,Gaphl,,,2,,,1,,2,,,,,2,,,,,,,2
T6E_MI,SP,T,T6,T6E,2017,6,27-Jun-17,Acann,,,,,,,2,2,4,1,,,,,,,,,,
T6E_MI,SP,T,T6,T6E,2017,6,27-Jun-17,Adfas,,,1,,1,,,,,,3,2,3,3,3,2,1,5,8,2
T6E_MI,SP,T,T6,T6E,2017,6,27-Jun-17,Gaphl,,,,,,,,,,,,,,,,1,,,,
T6E_MI,SP,T,T6,T6E,2017,6,27-Jun-17,Gicap,3,3,,1,,,,,,,,,,,1,,2,,,
T6E_MI,SP,T,T6,T6E,2017,6,27-Jun-17,Calas,,,,,,,,2,,,,,,,,,,,,
T6E_MI,SP,T,T6,T6E,2018,5,22-May-18,Acpar,1,1,,1,1,,,,,,1,,1,1,,,,2,,
T6E_MI,SP,T,T6,T6E,2018,5,22-May-18,Adfas,3,3,,1,3,,1,3,5,5,3,3,7,4,3,9,7,1,10,9
T6E_MI,SP,T,T6,T6E,2018,5,22-May-18,Aghet,,,,,,,,,,,,,,,,,1,,,
T6E_MI,SP,T,T6,T6E,2018,5,22-May-18,Cecun,2,,,,,,,,,,,,,,,,,,,
T6E_MI,SP,T,T6,T6E,2018,5,22-May-18,Gaphl,,,,3,3,1,,1,,,,,,,,,,2,,
T6E_UP,SP,T,T6,T6E,2017,6,27-Jun-17,Acann,,,,2,,,,,,,3,,,1,,,1,,,
T6E_UP,SP,T,T6,T6E,2017,6,27-Jun-17,Adfas,,,,,,,,,,,,,,,,1,,,,
T6E_UP,SP,T,T6,T6E,2017,6,27-Jun-17,Cahir,,,,,,,,,,,,,1,,,2,,,1,
T6E_UP,SP,T,T6,T6E,2017,6,27-Jun-17,Erbot,,,,,,,,,,,,,,,,,,1,1,
T6E_UP,SP,T,T6,T6E,2017,6,27-Jun-17,Namel,,,,,,2,,,,,,,,1,1,,1,2,,
T6E_UP,SP,T,T6,T6E,2017,6,27-Jun-17,Calas,1,,,,,,,1,,,,,,,,,,,,
T6E_UP,SP,T,T6,T6E,2018,5,22-May-18,Acpar,2,1,,,1,1,,2,,1,5,3,4,5,2,4,4,2,,1
T6E_UP,SP,T,T6,T6E,2018,5,22-May-18,Adfas,2,1,,1,,1,,,2,2,,1,1,2,2,1,1,3,8,1
T6E_UP,SP,T,T6,T6E,2018,5,22-May-18,Aicar,3,2,4,,2,1,,,,,,,1,,,2,1,,,3
T6E_UP,SP,T,T6,T6E,2018,5,22-May-18,Cecun,,,,2,,,,1,1,,,,,,,,,,,
T6E_UP,SP,T,T6,T6E,2018,5,22-May-18,Ercic,,,,1,,,,,,,,,,,,,,,,
T6E_UP,SP,T,T6,T6E,2018,5,22-May-18,Gaphl,,1,,,,1,1,2,,3,,1,,2,,,,,,3
T6E_UP,SP,T,T6,T6E,2018,5,22-May-18,Toarv,,,,,,,,,,,,,,,,,1,1,1,
T6F_LW,SP,T,T6,T6F,2017,6,27-Jun-17,Acann,,,,,,,1,,,2,,,,2,4,1,3,,,1
T6F_LW,SP,T,T6,T6F,2017,6,27-Jun-17,Hycon,,,,,,1,,,,,,,,,,,,,,
T6F_LW,SP,T,T6,T6F,2017,6,27-Jun-17,Namel,,,,,,,1,,,,,,,,,,,,,
T6F_MI,SP,T,T6,T6F,2017,6,27-Jun-17,Acann,,,,,,,,,,,,,,,,2,1,,,
T6F_MI,SP,T,T6,T6F,2017,6,27-Jun-17,Adfas,6,,1,2,8,3,7,5,3,3,6,5,6,6,5,4,2,9,3,6
T6F_UP,SP,T,T6,T6F,2017,6,27-Jun-17,Acann,,,,,,,,,,,,,,,2,,,,1,
T6F_UP,SP,T,T6,T6F,2017,6,27-Jun-17,Adfas,,,,,,,,,,,,,,,1,1,2,1,,
